frequency(Hz) ASD(Hz^-0.5)
1.195000000000000000e+03 2.012050663690317274e-23
1.195125000000000000e+03 2.013911491887245033e-23
1.195250000000000000e+03 2.012543002434407781e-23
1.195375000000000000e+03 2.009950594807990984e-23
1.195500000000000000e+03 2.009132353651490531e-23
1.195625000000000000e+03 2.007937946047337972e-23
1.195750000000000000e+03 2.006165153683557454e-23
1.195875000000000000e+03 2.007533398097457618e-23
1.196000000000000000e+03 2.010494599745823422e-23
1.196125000000000000e+03 2.015861629337831419e-23
1.196250000000000000e+03 2.014673972621050975e-23
1.196375000000000000e+03 2.009384930813595346e-23
1.196500000000000000e+03 2.008178399743911708e-23
1.196625000000000000e+03 2.006864487553854326e-23
1.196750000000000000e+03 2.006297122955881617e-23
1.196875000000000000e+03 2.008122174768252463e-23
1.197000000000000000e+03 2.006997228499917789e-23
1.197125000000000000e+03 2.014897642263784722e-23
1.197250000000000000e+03 2.014123452066389602e-23
1.197375000000000000e+03 2.016184920050946330e-23
1.197500000000000000e+03 2.008695049647740099e-23
1.197625000000000000e+03 2.006901199456731452e-23
1.197750000000000000e+03 2.008187541889908720e-23
1.197875000000000000e+03 2.013032092648791321e-23
1.198000000000000000e+03 2.011126948936587674e-23
1.198125000000000000e+03 2.006414580928052084e-23
1.198250000000000000e+03 2.010836730998353910e-23
1.198375000000000000e+03 2.010805184921514748e-23
1.198500000000000000e+03 2.018715246214969550e-23
1.198625000000000000e+03 2.014842403056150530e-23
1.198750000000000000e+03 2.018640755545516526e-23
1.198875000000000000e+03 2.013351244296858447e-23
1.199000000000000000e+03 2.021114581260828670e-23
1.199125000000000000e+03 2.034922045805203781e-23
1.199250000000000000e+03 2.050908043525383850e-23
1.199375000000000000e+03 2.051010456412042467e-23
1.199500000000000000e+03 2.034153595945860189e-23
1.199625000000000000e+03 2.026858204047940938e-23
1.199750000000000000e+03 2.021652632943712783e-23
1.199875000000000000e+03 2.025783927727463733e-23
1.200000000000000000e+03 2.023886231197953772e-23
1.200125000000000000e+03 2.022665675914793599e-23
1.200250000000000000e+03 2.024609039987059046e-23
1.200375000000000000e+03 2.024038270735720419e-23
1.200500000000000000e+03 2.018132632322307394e-23
1.200625000000000000e+03 2.017132358744536368e-23
1.200750000000000000e+03 2.018491065737113863e-23
1.200875000000000000e+03 2.012049561598299126e-23
1.201000000000000000e+03 2.015979385655810452e-23
1.201125000000000000e+03 2.018553366424361715e-23
1.201250000000000000e+03 2.023405982880059977e-23
1.201375000000000000e+03 2.015686359750574618e-23
1.201500000000000000e+03 2.015030642047011559e-23
1.201625000000000000e+03 2.017462327860678339e-23
1.201750000000000000e+03 2.017799593724730192e-23
1.201875000000000000e+03 2.018703089161205841e-23
1.202000000000000000e+03 2.024912406380079889e-23
1.202125000000000000e+03 2.034306875239423227e-23
1.202250000000000000e+03 2.042633889429122767e-23
1.202375000000000000e+03 2.030095610586988124e-23
1.202500000000000000e+03 2.018390510069019401e-23
1.202625000000000000e+03 2.022625330193699594e-23
1.202750000000000000e+03 2.021043546471486453e-23
1.202875000000000000e+03 2.020861977995377154e-23
1.203000000000000000e+03 2.022415091954304070e-23
1.203125000000000000e+03 2.025349425592121961e-23
1.203250000000000000e+03 2.027073018360138853e-23
1.203375000000000000e+03 2.022297843810329364e-23
1.203500000000000000e+03 2.020762318901445087e-23
1.203625000000000000e+03 2.019890600183984422e-23
1.203750000000000000e+03 2.024852866480943983e-23
1.203875000000000000e+03 2.023148431485130476e-23
1.204000000000000000e+03 2.016209305482406044e-23
1.204125000000000000e+03 2.018718104040058165e-23
1.204250000000000000e+03 2.024404192186562244e-23
1.204375000000000000e+03 2.025418468097207624e-23
1.204500000000000000e+03 2.022806541623948423e-23
1.204625000000000000e+03 2.024355403133184532e-23
1.204750000000000000e+03 2.023921440158923777e-23
1.204875000000000000e+03 2.024571079512598137e-23
1.205000000000000000e+03 2.025909128422063047e-23
1.205125000000000000e+03 2.028114733631069009e-23
1.205250000000000000e+03 2.026978288388532686e-23
1.205375000000000000e+03 2.025480236909000283e-23
1.205500000000000000e+03 2.029361287788975917e-23
1.205625000000000000e+03 2.025249889847190549e-23
1.205750000000000000e+03 2.025664571679095125e-23
1.205875000000000000e+03 2.027036119418845438e-23
1.206000000000000000e+03 2.026309418816194893e-23
1.206125000000000000e+03 2.026136187014368394e-23
1.206250000000000000e+03 2.028779332912558503e-23
1.206375000000000000e+03 2.028140330485733605e-23
1.206500000000000000e+03 2.029463334343387501e-23
1.206625000000000000e+03 2.028026401751725453e-23
1.206750000000000000e+03 2.031927409103580448e-23
1.206875000000000000e+03 2.026109990418443777e-23
1.207000000000000000e+03 2.025647667197893969e-23
1.207125000000000000e+03 2.026873574269427070e-23
1.207250000000000000e+03 2.024909047131363173e-23
1.207375000000000000e+03 2.022838349450026919e-23
1.207500000000000000e+03 2.033094290278137622e-23
1.207625000000000000e+03 2.030390505381995574e-23
1.207750000000000000e+03 2.030859947774628322e-23
1.207875000000000000e+03 2.029816201636261651e-23
1.208000000000000000e+03 2.028966272124821534e-23
1.208125000000000000e+03 2.028391044574279433e-23
1.208250000000000000e+03 2.035800477238266401e-23
1.208375000000000000e+03 2.032957064242469282e-23
1.208500000000000000e+03 2.026332359346994168e-23
1.208625000000000000e+03 2.029108309652294210e-23
1.208750000000000000e+03 2.033093877373084471e-23
1.208875000000000000e+03 2.032024310726839291e-23
1.209000000000000000e+03 2.038808604995320375e-23
1.209125000000000000e+03 2.033220590194092966e-23
1.209250000000000000e+03 2.033696650446303267e-23
1.209375000000000000e+03 2.029353932942559554e-23
1.209500000000000000e+03 2.031384939183724482e-23
1.209625000000000000e+03 2.035740901363399778e-23
1.209750000000000000e+03 2.031764555258102832e-23
1.209875000000000000e+03 2.033576576132452049e-23
1.210000000000000000e+03 2.031410763339536357e-23
1.210125000000000000e+03 2.032708185956147803e-23
1.210250000000000000e+03 2.035785257956340743e-23
1.210375000000000000e+03 2.039124670991738252e-23
1.210500000000000000e+03 2.035032438476376860e-23
1.210625000000000000e+03 2.033246144840517006e-23
1.210750000000000000e+03 2.031638162648365012e-23
1.210875000000000000e+03 2.031713725713437890e-23
1.211000000000000000e+03 2.036663022192775884e-23
1.211125000000000000e+03 2.032245956116342308e-23
1.211250000000000000e+03 2.030878741879137081e-23
1.211375000000000000e+03 2.031949207367550216e-23
1.211500000000000000e+03 2.033239384762833832e-23
1.211625000000000000e+03 2.031284037587156954e-23
1.211750000000000000e+03 2.034916001468870662e-23
1.211875000000000000e+03 2.032295977138518737e-23
1.212000000000000000e+03 2.037752786624634495e-23
1.212125000000000000e+03 2.036144280791015232e-23
1.212250000000000000e+03 2.036524924222115775e-23
1.212375000000000000e+03 2.036529762851262499e-23
1.212500000000000000e+03 2.036706392454772824e-23
1.212625000000000000e+03 2.033243670180916159e-23
1.212750000000000000e+03 2.032028772984621672e-23
1.212875000000000000e+03 2.036376908736113521e-23
1.213000000000000000e+03 2.035442054312152109e-23
1.213125000000000000e+03 2.037994600557640369e-23
1.213250000000000000e+03 2.035613269279541343e-23
1.213375000000000000e+03 2.034565303236617192e-23
1.213500000000000000e+03 2.039894321695945178e-23
1.213625000000000000e+03 2.036612862856178329e-23
1.213750000000000000e+03 2.038571158617860937e-23
1.213875000000000000e+03 2.040652882969885867e-23
1.214000000000000000e+03 2.044730858907108353e-23
1.214125000000000000e+03 2.044564225793041428e-23
1.214250000000000000e+03 2.042167365609547408e-23
1.214375000000000000e+03 2.042943624160761354e-23
1.214500000000000000e+03 2.040199792343616883e-23
1.214625000000000000e+03 2.039741438259232787e-23
1.214750000000000000e+03 2.038089107002502590e-23
1.214875000000000000e+03 2.040206235271250008e-23
1.215000000000000000e+03 2.037709530616571580e-23
1.215125000000000000e+03 2.041436049204098403e-23
1.215250000000000000e+03 2.038531993183103936e-23
1.215375000000000000e+03 2.040471381853474067e-23
1.215500000000000000e+03 2.040560151846435290e-23
1.215625000000000000e+03 2.039756317889672399e-23
1.215750000000000000e+03 2.038126868121306567e-23
1.215875000000000000e+03 2.038411996244963773e-23
1.216000000000000000e+03 2.043565676630392201e-23
1.216125000000000000e+03 2.044881883545078619e-23
1.216250000000000000e+03 2.044366868920525012e-23
1.216375000000000000e+03 2.046931072301233627e-23
1.216500000000000000e+03 2.043746565338512953e-23
1.216625000000000000e+03 2.043491382354246315e-23
1.216750000000000000e+03 2.038787954617360201e-23
1.216875000000000000e+03 2.045960655706322841e-23
1.217000000000000000e+03 2.044348599385289751e-23
1.217125000000000000e+03 2.041200667760528600e-23
1.217250000000000000e+03 2.040578595332309062e-23
1.217375000000000000e+03 2.041913086691553683e-23
1.217500000000000000e+03 2.043350750355026330e-23
1.217625000000000000e+03 2.049010884542531553e-23
1.217750000000000000e+03 2.047754577387471339e-23
1.217875000000000000e+03 2.049594458520021659e-23
1.218000000000000000e+03 2.045568354455829847e-23
1.218125000000000000e+03 2.042072497089632591e-23
1.218250000000000000e+03 2.043807337987798082e-23
1.218375000000000000e+03 2.046546173224113270e-23
1.218500000000000000e+03 2.046504824638055124e-23
1.218625000000000000e+03 2.048096045975233916e-23
1.218750000000000000e+03 2.050313085009133027e-23
1.218875000000000000e+03 2.047675841872103818e-23
1.219000000000000000e+03 2.052310119899275273e-23
1.219125000000000000e+03 2.049518445150495493e-23
1.219250000000000000e+03 2.050414254884438668e-23
1.219375000000000000e+03 2.039604359712794800e-23
1.219500000000000000e+03 2.048463098638140248e-23
1.219625000000000000e+03 2.049945465260201503e-23
1.219750000000000000e+03 2.047299105437350543e-23
1.219875000000000000e+03 2.046776105662099041e-23
1.220000000000000000e+03 2.049503778969570639e-23
1.220125000000000000e+03 2.047758679490563928e-23
1.220250000000000000e+03 2.062973783173094823e-23
1.220375000000000000e+03 2.083824711622154620e-23
1.220500000000000000e+03 2.091481424604481886e-23
1.220625000000000000e+03 2.081546010160874501e-23
1.220750000000000000e+03 2.060089527102153499e-23
1.220875000000000000e+03 2.053246860940863420e-23
1.221000000000000000e+03 2.047612360305156745e-23
1.221125000000000000e+03 2.047610430236581806e-23
1.221250000000000000e+03 2.048300993396302030e-23
1.221375000000000000e+03 2.048981543681983466e-23
1.221500000000000000e+03 2.044960781976238403e-23
1.221625000000000000e+03 2.045908474051650368e-23
1.221750000000000000e+03 2.052017440176051061e-23
1.221875000000000000e+03 2.057542849657735569e-23
1.222000000000000000e+03 2.062059373420044955e-23
1.222125000000000000e+03 2.054112573046791156e-23
1.222250000000000000e+03 2.054510274236629308e-23
1.222375000000000000e+03 2.053453790946806573e-23
1.222500000000000000e+03 2.054443230278059746e-23
1.222625000000000000e+03 2.055024637135483442e-23
1.222750000000000000e+03 2.058965883796302047e-23
1.222875000000000000e+03 2.056087097347196380e-23
1.223000000000000000e+03 2.056197274440158446e-23
1.223125000000000000e+03 2.056154656806435540e-23
1.223250000000000000e+03 2.054457692465858162e-23
1.223375000000000000e+03 2.052746206412535238e-23
1.223500000000000000e+03 2.048286474790133560e-23
1.223625000000000000e+03 2.046164681580590168e-23
1.223750000000000000e+03 2.047877838492462845e-23
1.223875000000000000e+03 2.054033382898513032e-23
1.224000000000000000e+03 2.059001829949207590e-23
1.224125000000000000e+03 2.056030683246328614e-23
1.224250000000000000e+03 2.057391933228133057e-23
1.224375000000000000e+03 2.060797446645176336e-23
1.224500000000000000e+03 2.065072448139618121e-23
1.224625000000000000e+03 2.107888499218908994e-23
1.224750000000000000e+03 2.256267313572170963e-23
1.224875000000000000e+03 2.407450871701653483e-23
1.225000000000000000e+03 2.340805838462860188e-23
1.225125000000000000e+03 2.170781471762809616e-23
1.225250000000000000e+03 2.092790017167362640e-23
1.225375000000000000e+03 2.064322829401759553e-23
1.225500000000000000e+03 2.058986725182514832e-23
1.225625000000000000e+03 2.056216761584508011e-23
1.225750000000000000e+03 2.063621810899481639e-23
1.225875000000000000e+03 2.062065508808086043e-23
1.226000000000000000e+03 2.062457785376967481e-23
1.226125000000000000e+03 2.055431640394028950e-23
1.226250000000000000e+03 2.055599827831254568e-23
1.226375000000000000e+03 2.061403598225647513e-23
1.226500000000000000e+03 2.059890835056189775e-23
1.226625000000000000e+03 2.060650745999944847e-23
1.226750000000000000e+03 2.059622820806548124e-23
1.226875000000000000e+03 2.057794901321243092e-23
1.227000000000000000e+03 2.054656928402289895e-23
1.227125000000000000e+03 2.057523396662248918e-23
1.227250000000000000e+03 2.059091410997765661e-23
1.227375000000000000e+03 2.055406443669313584e-23
1.227500000000000000e+03 2.059039358206914422e-23
1.227625000000000000e+03 2.061416467581516951e-23
1.227750000000000000e+03 2.061115365806610096e-23
1.227875000000000000e+03 2.057152959101467558e-23
1.228000000000000000e+03 2.055305628500174742e-23
1.228125000000000000e+03 2.060521460429463254e-23
1.228250000000000000e+03 2.061912477746092464e-23
1.228375000000000000e+03 2.061237685513075729e-23
1.228500000000000000e+03 2.061510481598185739e-23
1.228625000000000000e+03 2.063875620009025557e-23
1.228750000000000000e+03 2.066756138810670481e-23
1.228875000000000000e+03 2.063576830284937024e-23
1.229000000000000000e+03 2.061256560714136301e-23
1.229125000000000000e+03 2.054655605680767847e-23
1.229250000000000000e+03 2.060149293305544888e-23
1.229375000000000000e+03 2.056927633778831858e-23
1.229500000000000000e+03 2.062642450746682039e-23
1.229625000000000000e+03 2.061578054275644346e-23
1.229750000000000000e+03 2.062575035442278887e-23
1.229875000000000000e+03 2.065356795311231280e-23
1.230000000000000000e+03 2.065637088413380650e-23
1.230125000000000000e+03 2.069029471813901392e-23
1.230250000000000000e+03 2.070867215908081256e-23
1.230375000000000000e+03 2.071848642978212377e-23
1.230500000000000000e+03 2.066632641579167257e-23
1.230625000000000000e+03 2.066171137591618624e-23
1.230750000000000000e+03 2.066860451252259460e-23
1.230875000000000000e+03 2.064760240318332796e-23
1.231000000000000000e+03 2.062163760367071960e-23
1.231125000000000000e+03 2.067533404085506046e-23
1.231250000000000000e+03 2.067538056105452374e-23
1.231375000000000000e+03 2.060614175656488609e-23
1.231500000000000000e+03 2.066332423360573122e-23
1.231625000000000000e+03 2.068358620114418126e-23
1.231750000000000000e+03 2.066046505155663888e-23
1.231875000000000000e+03 2.066676572138300441e-23
1.232000000000000000e+03 2.067002752372812822e-23
1.232125000000000000e+03 2.066804547034156910e-23
1.232250000000000000e+03 2.069770101042838945e-23
1.232375000000000000e+03 2.068759249232650615e-23
1.232500000000000000e+03 2.065545266731687812e-23
1.232625000000000000e+03 2.065078842462730096e-23
1.232750000000000000e+03 2.066323570841733966e-23
1.232875000000000000e+03 2.069849805488639692e-23
1.233000000000000000e+03 2.067491547478857341e-23
1.233125000000000000e+03 2.068100637776506986e-23
1.233250000000000000e+03 2.071254239844965116e-23
1.233375000000000000e+03 2.071550387656558345e-23
1.233500000000000000e+03 2.076357214620402566e-23
1.233625000000000000e+03 2.071211919165102660e-23
1.233750000000000000e+03 2.070074285704967351e-23
1.233875000000000000e+03 2.068016057598648734e-23
1.234000000000000000e+03 2.071289956948371546e-23
1.234125000000000000e+03 2.073326798077665900e-23
1.234250000000000000e+03 2.070174156374210097e-23
1.234375000000000000e+03 2.066846101440402960e-23
1.234500000000000000e+03 2.065602529401274295e-23
1.234625000000000000e+03 2.072662651986484195e-23
