time(s)  strain
-6.352539062 6.588376e-22
-6.352294922 6.544043e-22
-6.352050781 6.493791e-22
-6.35180664 6.437664e-22
-6.3515625 6.375706e-22
-6.351318359 6.307971e-22
-6.351074218 6.234519e-22
-6.350830078 6.155412e-22
-6.350585937 6.070717e-22
-6.350341797 5.98051e-22
-6.350097656 5.884867e-22
-6.349853515 5.783873e-22
-6.349609375 5.677616e-22
-6.349365234 5.5661886e-22
-6.349121093 5.4496894e-22
-6.348876953 5.3282193e-22
-6.348632812 5.2018862e-22
-6.348388672 5.0708013e-22
-6.348144531 4.9350806e-22
-6.34790039 4.794844312e-22
-6.34765625 4.6502148e-22
-6.347412109 4.5013228e-22
-6.347167968 4.3482989e-22
-6.346923828 4.1912786e-22
-6.346679687 4.0304013e-22
-6.346435547 3.8658121e-22
-6.346191406 3.6976553e-22
-6.345947265 3.526082e-22
-6.345703125 3.351244e-22
-6.345458984 3.173298e-22
-6.345214843 2.992403e-22
-6.344970703 2.808721e-22
-6.344726562 2.622415e-22
-6.344482422 2.433654e-22
-6.344238281 2.242603e-22
-6.34399414 2.049437e-22
-6.34375 1.854327e-22
-6.343505859 1.65745e-22
-6.343261718 1.458979e-22
-6.343017578 1.259097e-22
-6.342773437 1.057979e-22
-6.342529297 8.55809e-23
-6.342285156 6.52768e-23
-6.342041015 4.49038e-23
-6.341796875 2.44803e-23
-6.341552734 4.0248e-24
-6.341308593 -1.64445e-23
-6.341064453 -3.69089e-23
-6.340820312 -5.73501e-23
-6.340576172 -7.77495e-23
-6.340332031 -9.80889e-23
-6.34008789 -1.183497e-22
-6.33984375 -1.385137e-22
-6.339599609 -1.585624e-22
-6.339355468 -1.784781e-22
-6.339111328 -1.982424e-22
-6.338867187 -2.178375e-22
-6.338623047 -2.372456e-22
-6.338378906 -2.564492e-22
-6.338134765 -2.754308e-22
-6.337890625 -2.941731e-22
-6.337646484 -3.12659e-22
-6.337402343 -3.308719e-22
-6.337158203 -3.487951e-22
-6.336914062 -3.664123e-22
-6.336669922 -3.8370745e-22
-6.336425781 -4.0066479e-22
-6.33618164 -4.1726879e-22
-6.3359375 -4.3350423e-22
-6.335693359 -4.4935637e-22
-6.335449218 -4.6481069e-22
-6.335205078 -4.79853071e-22
-6.334960937 -4.94469592e-22
-6.334716797 -5.08647e-22
-6.334472656 -5.2237215e-22
-6.334228515 -5.356325e-22
-6.333984375 -5.4841582e-22
-6.333740234 -5.6071031e-22
-6.333496093 -5.7250472e-22
-6.333251953 -5.83788e-22
-6.333007812 -5.945498e-22
-6.332763672 -6.0478e-22
-6.332519531 -6.144693e-22
-6.33227539 -6.236086e-22
-6.33203125 -6.321894e-22
-6.331787109 -6.402035e-22
-6.331542968 -6.476436e-22
-6.331298828 -6.545025e-22
-6.331054687 -6.607739e-22
-6.330810547 -6.664517e-22
-6.330566406 -6.715306e-22
-6.330322265 -6.760056e-22
-6.330078125 -6.798723e-22
-6.329833984 -6.831271e-22
-6.329589843 -6.857666e-22
-6.329345703 -6.877882e-22
-6.329101562 -6.891897e-22
-6.328857422 -6.899696e-22
-6.328613281 -6.901268e-22
-6.32836914 -6.896608e-22
-6.328125 -6.885719e-22
-6.327880859 -6.868606e-22
-6.327636718 -6.845282e-22
-6.327392578 -6.815766e-22
-6.327148437 -6.780079e-22
-6.326904297 -6.738252e-22
-6.326660156 -6.69032e-22
-6.326416015 -6.636321e-22
-6.326171875 -6.576304e-22
-6.325927734 -6.510319e-22
-6.325683593 -6.438421e-22
-6.325439453 -6.360674e-22
-6.325195312 -6.277145e-22
-6.324951172 -6.187906e-22
-6.324707031 -6.093035e-22
-6.32446289 -5.992615e-22
-6.32421875 -5.886733e-22
-6.323974609 -5.7754846e-22
-6.323730468 -5.6589645e-22
-6.323486328 -5.5372778e-22
-6.323242187 -5.4105308e-22
-6.322998047 -5.2788361e-22
-6.322753906 -5.1423102e-22
-6.322509765 -5.00107346e-22
-6.322265625 -4.85525128e-22
-6.322021484 -4.7049747e-22
-6.321777343 -4.5503742e-22
-6.321533203 -4.391591e-22
-6.321289062 -4.2287644e-22
-6.321044922 -4.0620402e-22
-6.320800781 -3.8915669e-22
-6.32055664 -3.717496e-22
-6.3203125 -3.539985e-22
-6.320068359 -3.359192e-22
-6.319824218 -3.175278e-22
-6.319580078 -2.988409e-22
-6.319335937 -2.79875e-22
-6.319091797 -2.606475e-22
-6.318847656 -2.411752e-22
-6.318603515 -2.21476e-22
-6.318359375 -2.015673e-22
-6.318115234 -1.814672e-22
-6.317871093 -1.611937e-22
-6.317626953 -1.40765e-22
-6.317382812 -1.201995e-22
-6.317138672 -9.95159e-23
-6.316894531 -7.87325e-23
-6.31665039 -5.78685e-23
-6.31640625 -3.69424e-23
-6.316162109 -1.59731e-23
-6.315917968 5.0204e-24
-6.315673828 2.6019e-23
-6.315429687 4.70039e-23
-6.315185547 6.79559e-23
-6.314941406 8.88563e-23
-6.314697265 1.09686e-22
-6.314453125 1.304261e-22
-6.314208984 1.510579e-22
-6.313964843 1.715627e-22
-6.313720703 1.919218e-22
-6.313476562 2.121169e-22
-6.313232422 2.321293e-22
-6.312988281 2.519412e-22
-6.31274414 2.715342e-22
-6.3125 2.908908e-22
-6.312255859 3.099932e-22
-6.312011718 3.288241e-22
-6.311767578 3.473661e-22
-6.311523437 3.656026e-22
-6.311279297 3.835169e-22
-6.311035156 4.0109238e-22
-6.310791015 4.1831315e-22
-6.310546875 4.3516356e-22
-6.310302734 4.5162803e-22
-6.310058593 4.6769159e-22
-6.309814453 4.8333927e-22
-6.309570312 4.98557027e-22
-6.309326172 5.1333071e-22
-6.309082031 5.2764684e-22
-6.30883789 5.4149207e-22
-6.30859375 5.5485382e-22
-6.308349609 5.677196e-22
-6.308105468 5.8007777e-22
-6.307861328 5.919166e-22
-6.307617187 6.032254e-22
-6.307373047 6.139934e-22
-6.307128906 6.242109e-22
-6.306884765 6.338683e-22
-6.306640625 6.429564e-22
-6.306396484 6.514669e-22
-6.306152343 6.593918e-22
-6.305908203 6.667236e-22
-6.305664062 6.734553e-22
-6.305419922 6.795806e-22
-6.305175781 6.850938e-22
-6.30493164 6.899894e-22
-6.3046875 6.942629e-22
-6.304443359 6.979098e-22
-6.304199218 7.009268e-22
-6.303955078 7.033108e-22
-6.303710937 7.050593e-22
-6.303466797 7.061703e-22
-6.303222656 7.066427e-22
-6.302978515 7.064757e-22
-6.302734375 7.056692e-22
-6.302490234 7.042235e-22
-6.302246093 7.021397e-22
-6.302001953 6.994193e-22
-6.301757812 6.960645e-22
-6.301513672 6.920781e-22
-6.301269531 6.874633e-22
-6.30102539 6.822241e-22
-6.30078125 6.763649e-22
-6.300537109 6.698907e-22
-6.300292968 6.628071e-22
-6.300048828 6.551202e-22
-6.299804687 6.468366e-22
-6.299560547 6.379637e-22
-6.299316406 6.285091e-22
-6.299072265 6.184813e-22
-6.298828125 6.078888e-22
-6.298583984 5.967412e-22
-6.298339843 5.8504811e-22
-6.298095703 5.7282015e-22
-6.297851562 5.6006788e-22
-6.297607422 5.4680274e-22
-6.297363281 5.3303645e-22
-6.29711914 5.1878139e-22
-6.296875 5.04050046e-22
-6.296630859 4.8885566e-22
-6.296386718 4.7321168e-22
-6.296142578 4.5713216e-22
-6.295898437 4.4063142e-22
-6.295654297 4.2372429e-22
-6.295410156 4.0642584e-22
-6.295166015 3.887516e-22
-6.294921875 3.707173e-22
-6.294677734 3.523392e-22
-6.294433593 3.336338e-22
-6.294189453 3.146179e-22
-6.293945312 2.953085e-22
-6.293701172 2.757231e-22
-6.293457031 2.558792e-22
-6.29321289 2.357947e-22
-6.29296875 2.154877e-22
-6.292724609 1.949766e-22
-6.292480468 1.742797e-22
-6.292236328 1.534158e-22
-6.291992187 1.324036e-22
-6.291748047 1.112624e-22
-6.291503906 9.00109e-23
-6.291259765 6.86686e-23
-6.291015625 4.72547e-23
-6.290771484 2.57885e-23
-6.290527343 4.2895e-24
-6.290283203 -1.72227e-23
-6.290039062 -3.87288e-23
-6.289794922 -6.02092e-23
-6.289550781 -8.16444e-23
-6.28930664 -1.030151e-22
-6.2890625 -1.243016e-22
-6.288818359 -1.454849e-22
-6.288574218 -1.665455e-22
-6.288330078 -1.874643e-22
-6.288085937 -2.082224e-22
-6.287841797 -2.288007e-22
-6.287597656 -2.491807e-22
-6.287353515 -2.693436e-22
-6.287109375 -2.89271e-22
-6.286865234 -3.08945e-22
-6.286621093 -3.283474e-22
-6.286376953 -3.474606e-22
-6.286132812 -3.662671e-22
-6.285888672 -3.847495e-22
-6.285644531 -4.0289129e-22
-6.28540039 -4.206756e-22
-6.28515625 -4.3808613e-22
-6.284912109 -4.5510696e-22
-6.284667968 -4.7172261e-22
-6.284423828 -4.8791763e-22
-6.284179687 -5.03677252e-22
-6.283935547 -5.1898687e-22
-6.283691406 -5.3383255e-22
-6.283447265 -5.4820037e-22
-6.283203125 -5.6207742e-22
-6.282958984 -5.7545059e-22
-6.282714843 -5.8830772e-22
-6.282470703 -6.006368e-22
-6.282226562 -6.124264e-22
-6.281982422 -6.236656e-22
-6.281738281 -6.34344e-22
-6.28149414 -6.444516e-22
-6.28125 -6.53979e-22
-6.281005859 -6.629172e-22
-6.280761718 -6.712581e-22
-6.280517578 -6.789935e-22
-6.280273437 -6.861164e-22
-6.280029297 -6.926198e-22
-6.279785156 -6.984978e-22
-6.279541015 -7.037445e-22
-6.279296875 -7.083551e-22
-6.279052734 -7.12325e-22
-6.278808593 -7.156503e-22
-6.278564453 -7.183277e-22
-6.278320312 -7.203545e-22
-6.278076172 -7.217286e-22
-6.277832031 -7.224484e-22
-6.27758789 -7.225129e-22
-6.27734375 -7.21922e-22
-6.277099609 -7.206756e-22
-6.276855468 -7.187748e-22
-6.276611328 -7.16221e-22
-6.276367187 -7.130161e-22
-6.276123047 -7.091626e-22
-6.275878906 -7.046641e-22
-6.275634765 -6.995241e-22
-6.275390625 -6.93747e-22
-6.275146484 -6.873379e-22
-6.274902343 -6.803022e-22
-6.274658203 -6.726462e-22
-6.274414062 -6.643764e-22
-6.274169922 -6.555e-22
-6.273925781 -6.460248e-22
-6.27368164 -6.359593e-22
-6.2734375 -6.253121e-22
-6.273193359 -6.14093e-22
-6.272949218 -6.0231161e-22
-6.272705078 -5.8997851e-22
-6.272460937 -5.771046e-22
-6.272216797 -5.6370135e-22
-6.271972656 -5.4978062e-22
-6.271728515 -5.35355e-22
-6.271484375 -5.2043726e-22
-6.271240234 -5.05040766e-22
-6.270996093 -4.8917923e-22
-6.270751953 -4.7286684e-22
-6.270507812 -4.561183e-22
-6.270263672 -4.3894859e-22
-6.270019531 -4.2137316e-22
-6.26977539 -4.034077e-22
-6.26953125 -3.850683e-22
-6.269287109 -3.663717e-22
-6.269042968 -3.473345e-22
-6.268798828 -3.27974e-22
-6.268554687 -3.083075e-22
-6.268310547 -2.883529e-22
-6.268066406 -2.68128e-22
-6.267822265 -2.476512e-22
-6.267578125 -2.269409e-22
-6.267333984 -2.06016e-22
-6.267089843 -1.848952e-22
-6.266845703 -1.635977e-22
-6.266601562 -1.421427e-22
-6.266357422 -1.205498e-22
-6.266113281 -9.88383e-23
-6.26586914 -7.70282e-23
-6.265625 -5.51388e-23
-6.265380859 -3.31905e-23
-6.265136718 -1.12029e-23
-6.264892578 1.08039e-23
-6.264648437 3.281e-23
-6.264404297 5.47954e-23
-6.264160156 7.67402e-23
-6.263916015 9.86241e-23
-6.263671875 1.204276e-22
-6.263427734 1.421305e-22
-6.263183593 1.637134e-22
-6.262939453 1.851561e-22
-6.262695312 2.064396e-22
-6.262451172 2.275442e-22
-6.262207031 2.484508e-22
-6.26196289 2.691399e-22
-6.26171875 2.895931e-22
-6.261474609 3.097915e-22
-6.261230468 3.297166e-22
-6.260986328 3.493503e-22
-6.260742187 3.686743e-22
-6.260498047 3.876713e-22
-6.260253906 4.063237e-22
-6.260009765 4.2461418e-22
-6.259765625 4.4252642e-22
-6.259521484 4.6004359e-22
-6.259277343 4.7714972e-22
-6.259033203 4.9382909e-22
-6.258789062 5.1006642e-22
-6.258544922 5.25846626e-22
-6.258300781 5.4115516e-22
-6.25805664 5.5597802e-22
-6.2578125 5.7030136e-22
-6.257568359 5.841121e-22
-6.257324218 5.9739734e-22
-6.257080078 6.101448e-22
-6.256835937 6.223428e-22
-6.256591797 6.339797e-22
-6.256347656 6.45045e-22
-6.256103515 6.555281e-22
-6.255859375 6.654195e-22
-6.255615234 6.747097e-22
-6.255371093 6.833902e-22
-6.255126953 6.914526e-22
-6.254882812 6.988895e-22
-6.254638672 7.056938e-22
-6.254394531 7.118592e-22
-6.25415039 7.173796e-22
-6.25390625 7.222497e-22
-6.253662109 7.264649e-22
-6.253417968 7.30021e-22
-6.253173828 7.329146e-22
-6.252929687 7.351427e-22
-6.252685547 7.36703e-22
-6.252441406 7.375939e-22
-6.252197265 7.378141e-22
-6.251953125 7.373633e-22
-6.251708984 7.362414e-22
-6.251464843 7.344494e-22
-6.251220703 7.319886e-22
-6.250976562 7.288608e-22
-6.250732422 7.250686e-22
-6.250488281 7.206153e-22
-6.25024414 7.155045e-22
-6.25 7.097408e-22
-6.249755859 7.033289e-22
-6.249511718 6.962746e-22
-6.249267578 6.885839e-22
-6.249023437 6.802636e-22
-6.248779297 6.713209e-22
-6.248535156 6.617638e-22
-6.248291015 6.516008e-22
-6.248046875 6.408407e-22
-6.247802734 6.294931e-22
-6.247558593 6.175682e-22
-6.247314453 6.0507648e-22
-6.247070312 5.9202911e-22
-6.246826172 5.7843781e-22
-6.246582031 5.6431468e-22
-6.24633789 5.4967233e-22
-6.24609375 5.3452378e-22
-6.245849609 5.18882834e-22
-6.245605468 5.0276335e-22
-6.245361328 4.8617996e-22
-6.245117187 4.6914732e-22
-6.244873047 4.5168105e-22
-6.244628906 4.3379666e-22
-6.244384765 4.1551027e-22
-6.244140625 3.968385e-22
-6.243896484 3.777981e-22
-6.243652343 3.584062e-22
-6.243408203 3.386804e-22
-6.243164062 3.186386e-22
-6.242919922 2.982987e-22
-6.242675781 2.776793e-22
-6.24243164 2.567989e-22
-6.2421875 2.356766e-22
-6.241943359 2.143315e-22
-6.241699218 1.927828e-22
-6.241455078 1.710501e-22
-6.241210937 1.491532e-22
-6.240966797 1.27112e-22
-6.240722656 1.049464e-22
-6.240478515 8.26765e-23
-6.240234375 6.03227e-23
-6.239990234 3.79052e-23
-6.239746093 1.54445e-23
-6.239501953 -7.0389e-24
-6.239257812 -2.95247e-23
-6.239013672 -5.19923e-23
-6.238769531 -7.44214e-23
-6.23852539 -9.67912e-23
-6.23828125 -1.190817e-22
-6.238037109 -1.412722e-22
-6.237792968 -1.633427e-22
-6.237548828 -1.852729e-22
-6.237304687 -2.070428e-22
-6.237060547 -2.286324e-22
-6.236816406 -2.500221e-22
-6.236572265 -2.711923e-22
-6.236328125 -2.921235e-22
-6.236083984 -3.127967e-22
-6.235839843 -3.331928e-22
-6.235595703 -3.532932e-22
-6.235351562 -3.730794e-22
-6.235107422 -3.925332e-22
-6.234863281 -4.116368e-22
-6.23461914 -4.303727e-22
-6.234375 -4.4872359e-22
-6.234130859 -4.666725e-22
-6.233886718 -4.8420312e-22
-6.233642578 -5.0129909e-22
-6.233398437 -5.179448e-22
-6.233154297 -5.34124722e-22
-6.232910156 -5.4982418e-22
-6.232666015 -5.6502842e-22
-6.232421875 -5.7972346e-22
-6.232177734 -5.9389567e-22
-6.231933593 -6.0753201e-22
-6.231689453 -6.206197e-22
-6.231445312 -6.331467e-22
-6.231201172 -6.451014e-22
-6.230957031 -6.564725e-22
-6.23071289 -6.672494e-22
-6.23046875 -6.774222e-22
-6.230224609 -6.869812e-22
-6.229980468 -6.959176e-22
-6.229736328 -7.042228e-22
-6.229492187 -7.118892e-22
-6.229248047 -7.189093e-22
-6.229003906 -7.252767e-22
-6.228759765 -7.309852e-22
-6.228515625 -7.360293e-22
-6.228271484 -7.404042e-22
-6.228027343 -7.441055e-22
-6.227783203 -7.471298e-22
-6.227539062 -7.494738e-22
-6.227294922 -7.511353e-22
-6.227050781 -7.521123e-22
-6.22680664 -7.524039e-22
-6.2265625 -7.520094e-22
-6.226318359 -7.509287e-22
-6.226074218 -7.491629e-22
-6.225830078 -7.467131e-22
-6.225585937 -7.435814e-22
-6.225341797 -7.397702e-22
-6.225097656 -7.352828e-22
-6.224853515 -7.30123e-22
-6.224609375 -7.242953e-22
-6.224365234 -7.178046e-22
-6.224121093 -7.106568e-22
-6.223876953 -7.02858e-22
-6.223632812 -6.944151e-22
-6.223388672 -6.853355e-22
-6.223144531 -6.756272e-22
-6.22290039 -6.652989e-22
-6.22265625 -6.543599e-22
-6.222412109 -6.428196e-22
-6.222167968 -6.306886e-22
-6.221923828 -6.1797762e-22
-6.221679687 -6.0469803e-22
-6.221435547 -5.9086167e-22
-6.221191406 -5.7648109e-22
-6.220947265 -5.6156903e-22
-6.220703125 -5.4613904e-22
-6.220458984 -5.3020495e-22
-6.220214843 -5.1378107e-22
-6.219970703 -4.9688216e-22
-6.219726562 -4.7952362e-22
-6.219482422 -4.61721e-22
-6.219238281 -4.4349035e-22
-6.21899414 -4.248482e-22
-6.21875 -4.058115e-22
-6.218505859 -3.863972e-22
-6.218261718 -3.666231e-22
-6.218017578 -3.465071e-22
-6.217773437 -3.260675e-22
-6.217529297 -3.053225e-22
-6.217285156 -2.842914e-22
-6.217041015 -2.629928e-22
-6.216796875 -2.414465e-22
-6.216552734 -2.196717e-22
-6.216308593 -1.976885e-22
-6.216064453 -1.755167e-22
-6.215820312 -1.531765e-22
-6.215576172 -1.306882e-22
-6.215332031 -1.080725e-22
-6.21508789 -8.53498e-23
-6.21484375 -6.25409e-23
-6.214599609 -3.96665e-23
-6.214355468 -1.67475e-23
-6.214111328 6.1951e-24
-6.213867187 2.91403e-23
-6.213623047 5.20674e-23
-6.213378906 7.49553e-23
-6.213134765 9.7783e-23
-6.212890625 1.205296e-22
-6.212646484 1.431745e-22
-6.212402343 1.656968e-22
-6.212158203 1.880761e-22
-6.211914062 2.102915e-22
-6.211669922 2.32323e-22
-6.211425781 2.541503e-22
-6.21118164 2.757533e-22
-6.2109375 2.971122e-22
-6.210693359 3.182073e-22
-6.210449218 3.390196e-22
-6.210205078 3.595295e-22
-6.209960937 3.797184e-22
-6.209716797 3.995677e-22
-6.209472656 4.19059e-22
-6.209228515 4.3817452e-22
-6.208984375 4.5689661e-22
-6.208740234 4.7520795e-22
-6.208496093 4.9309168e-22
-6.208251953 5.1053125e-22
-6.208007812 5.2751069e-22
-6.207763672 5.4401404e-22
-6.207519531 5.600263e-22
-6.20727539 5.7553248e-22
-6.20703125 5.9051827e-22
-6.206787109 6.049697e-22
-6.206542968 6.1887353e-22
-6.206298828 6.322167e-22
-6.206054687 6.449868e-22
-6.205810547 6.57172e-22
-6.205566406 6.687609e-22
-6.205322265 6.797427e-22
-6.205078125 6.90107e-22
-6.204833984 6.998443e-22
-6.204589843 7.089454e-22
-6.204345703 7.174015e-22
-6.204101562 7.25205e-22
-6.203857422 7.323482e-22
-6.203613281 7.388245e-22
-6.20336914 7.446276e-22
-6.203125 7.497522e-22
-6.202880859 7.541929e-22
-6.202636718 7.579458e-22
-6.202392578 7.61007e-22
-6.202148437 7.633735e-22
-6.201904297 7.650429e-22
-6.201660156 7.660133e-22
-6.201416015 7.662836e-22
-6.201171875 7.658534e-22
-6.200927734 7.647226e-22
-6.200683593 7.628922e-22
-6.200439453 7.603634e-22
-6.200195312 7.571385e-22
-6.199951172 7.5322e-22
-6.199707031 7.486112e-22
-6.19946289 7.433162e-22
-6.19921875 7.373395e-22
-6.198974609 7.306863e-22
-6.198730468 7.233625e-22
-6.198486328 7.153744e-22
-6.198242187 7.067292e-22
-6.197998047 6.974346e-22
-6.197753906 6.874987e-22
-6.197509765 6.769305e-22
-6.197265625 6.657393e-22
-6.197021484 6.539351e-22
-6.196777343 6.415288e-22
-6.196533203 6.2853108e-22
-6.196289062 6.1495391e-22
-6.196044922 6.0080928e-22
-6.195800781 5.8611007e-22
-6.19555664 5.7086956e-22
-6.1953125 5.5510142e-22
-6.195068359 5.38819813e-22
-6.194824218 5.2203958e-22
-6.194580078 5.0477579e-22
-6.194335937 4.870442e-22
-6.194091797 4.6886075e-22
-6.193847656 4.5024194e-22
-6.193603515 4.312047e-22
-6.193359375 4.117663e-22
-6.193115234 3.919441e-22
-6.192871093 3.717566e-22
-6.192626953 3.512218e-22
-6.192382812 3.303585e-22
-6.192138672 3.091856e-22
-6.191894531 2.877225e-22
-6.19165039 2.659886e-22
-6.19140625 2.440037e-22
-6.191162109 2.21788e-22
-6.190917968 1.993616e-22
-6.190673828 1.76745e-22
-6.190429687 1.539589e-22
-6.190185547 1.310239e-22
-6.189941406 1.079612e-22
-6.189697265 8.47918e-23
-6.189453125 6.15369e-23
-6.189208984 3.82175e-23
-6.188964843 1.48553e-23
-6.188720703 -8.5285e-24
-6.188476562 -3.19126e-23
-6.188232422 -5.52753e-23
-6.187988281 -7.85954e-23
-6.18774414 -1.018514e-22
-6.1875 -1.250222e-22
-6.187255859 -1.480862e-22
-6.187011718 -1.710226e-22
-6.186767578 -1.938101e-22
-6.186523437 -2.164277e-22
-6.186279297 -2.388549e-22
-6.186035156 -2.61071e-22
-6.185791015 -2.830554e-22
-6.185546875 -3.047881e-22
-6.185302734 -3.262489e-22
-6.185058593 -3.474181e-22
-6.184814453 -3.682763e-22
-6.184570312 -3.888041e-22
-6.184326172 -4.089828e-22
-6.184082031 -4.287935e-22
-6.18383789 -4.4821821e-22
-6.18359375 -4.6723879e-22
-6.183349609 -4.8583772e-22
-6.183105468 -5.0399782e-22
-6.182861328 -5.2170229e-22
-6.182617187 -5.38934646e-22
-6.182373047 -5.55679009e-22
-6.182128906 -5.7191994e-22
-6.181884765 -5.8764224e-22
-6.181640625 -6.0283137e-22
-6.181396484 -6.1747315e-22
-6.181152343 -6.3155402e-22
-6.180908203 -6.450609e-22
-6.180664062 -6.579811e-22
-6.180419922 -6.703027e-22
-6.180175781 -6.820141e-22
-6.17993164 -6.931044e-22
-6.1796875 -7.035631e-22
-6.179443359 -7.133805e-22
-6.179199218 -7.225474e-22
-6.178955078 -7.310549e-22
-6.178710937 -7.388953e-22
-6.178466797 -7.46061e-22
-6.178222656 -7.525453e-22
-6.177978515 -7.583418e-22
-6.177734375 -7.634452e-22
-6.177490234 -7.678503e-22
-6.177246093 -7.715531e-22
-6.177001953 -7.745496e-22
-6.176757812 -7.768372e-22
-6.176513672 -7.784132e-22
-6.176269531 -7.792762e-22
-6.17602539 -7.794249e-22
-6.17578125 -7.78859e-22
-6.175537109 -7.775789e-22
-6.175292968 -7.755854e-22
-6.175048828 -7.728799e-22
-6.174804687 -7.694651e-22
-6.174560547 -7.653433e-22
-6.174316406 -7.605184e-22
-6.174072265 -7.549946e-22
-6.173828125 -7.487765e-22
-6.173583984 -7.418697e-22
-6.173339843 -7.342803e-22
-6.173095703 -7.260149e-22
-6.172851562 -7.170809e-22
-6.172607422 -7.074864e-22
-6.172363281 -6.972398e-22
-6.17211914 -6.863503e-22
-6.171875 -6.748278e-22
-6.171630859 -6.626823e-22
-6.171386718 -6.499252e-22
-6.171142578 -6.3656769e-22
-6.170898437 -6.2262179e-22
-6.170654297 -6.0810028e-22
-6.170410156 -5.9301613e-22
-6.170166015 -5.7738297e-22
-6.169921875 -5.61215198e-22
-6.169677734 -5.4452709e-22
-6.169433593 -5.273341e-22
-6.169189453 -5.0965164e-22
-6.168945312 -4.9149584e-22
-6.168701172 -4.7288308e-22
-6.168457031 -4.5383054e-22
-6.16821289 -4.343553e-22
-6.16796875 -4.144753e-22
-6.167724609 -3.942084e-22
-6.167480468 -3.735734e-22
-6.167236328 -3.525887e-22
-6.166992187 -3.312737e-22
-6.166748047 -3.096478e-22
-6.166503906 -2.877309e-22
-6.166259765 -2.655427e-22
-6.166015625 -2.431038e-22
-6.165771484 -2.204344e-22
-6.165527343 -1.975555e-22
-6.165283203 -1.744879e-22
-6.165039062 -1.512528e-22
-6.164794922 -1.278713e-22
-6.164550781 -1.04365e-22
-6.16430664 -8.07554e-23
-6.1640625 -5.7064e-23
-6.163818359 -3.33128e-23
-6.163574218 -9.5233e-24
-6.163330078 1.42824e-23
-6.163085937 3.80826e-23
-6.162841797 6.18554e-23
-6.162597656 8.55791e-23
-6.162353515 1.092317e-22
-6.162109375 1.327915e-22
-6.161865234 1.562369e-22
-6.161621093 1.795462e-22
-6.161376953 2.02698e-22
-6.161132812 2.256711e-22
-6.160888672 2.484442e-22
-6.160644531 2.709963e-22
-6.16040039 2.933067e-22
-6.16015625 3.153547e-22
-6.159912109 3.371201e-22
-6.159667968 3.585828e-22
-6.159423828 3.797228e-22
-6.159179687 4.005208e-22
-6.158935547 4.209574e-22
-6.158691406 4.410137e-22
-6.158447265 4.6067131e-22
-6.158203125 4.7991184e-22
-6.157958984 4.9871763e-22
-6.157714843 5.1707115e-22
-6.157470703 5.3495539e-22
-6.157226562 5.52353733e-22
-6.156982422 5.6925009e-22
-6.156738281 5.856288e-22
-6.15649414 6.0147446e-22
-6.15625 6.1677252e-22
-6.156005859 6.3150862e-22
-6.155761718 6.4566908e-22
-6.155517578 6.592406e-22
-6.155273437 6.722107e-22
-6.155029297 6.84567e-22
-6.154785156 6.962981e-22
-6.154541015 7.073931e-22
-6.154296875 7.178413e-22
-6.154052734 7.27633e-22
-6.153808593 7.367592e-22
-6.153564453 7.45211e-22
